Ticker,Year,Total Liabilities,Total Equity,Long-Term Debt,Net Income,Operating Income,Profit Margin,Total Revenue,Debt_to_Equity,Debt_to_Revenue,Debt_Group
SCG,2013,10500000000.0,4664000000.0,5395000000.0,471000000.0,910000000.0,10.0,4495000000.0,2.251286449399657,1.200222469410456,Medium Debt
SO,2013,44407000000.0,19764000000.0,21344000000.0,1710000000.0,3255000000.0,10.0,17087000000.0,2.246862983201781,1.2491367706443495,Medium Debt
ORLY,2014,4513665000.0,2018418000.0,1388397000.0,778182000.0,1270374000.0,11.0,7216081000.0,2.236238975276677,0.19240318948747942,Medium Debt
HD,2013,27996000000.0,12522000000.0,14691000000.0,5385000000.0,9166000000.0,7.0,78812000000.0,2.2357450886439865,0.18640562350911027,Medium Debt
PNW,2013,9314216000.0,4194470000.0,2796465000.0,406074000.0,846323000.0,12.0,3454628000.0,2.220594258631007,0.8094836839161843,Medium Debt
BXP,2015,12670021000.0,5709435000.0,9216513000.0,583106000.0,849365000.0,23.0,2490821000.0,2.219137445298878,3.700190820616977,Medium Debt
BAX,2014,18018000000.0,8120000000.0,7331000000.0,2497000000.0,656000000.0,23.0,10719000000.0,2.2189655172413794,0.6839257393413565,Medium Debt
PPG,2013,10931000000.0,4932000000.0,3372000000.0,3231000000.0,1441000000.0,23.0,14265000000.0,2.2163422546634224,0.23638275499474237,Medium Debt
AEE,2013,14498000000.0,6544000000.0,5504000000.0,295000000.0,1184000000.0,5.0,5838000000.0,2.2154645476772616,0.9427886262418637,Medium Debt
FCX,2014,40387000000.0,18287000000.0,18371000000.0,-551000000.0,97000000.0,3.0,21438000000.0,2.2085087767266365,0.8569362813695307,Medium Debt
SWN,2014,10263000000.0,4662000000.0,2466000000.0,924000000.0,1373000000.0,23.0,4038000000.0,2.2014157014157014,0.6106983655274889,Medium Debt
SYMC,2016,8091000000.0,3676000000.0,2207000000.0,2488000000.0,457000000.0,69.0,3600000000.0,2.2010337323177365,0.6130555555555556,Medium Debt
UTX,2015,60126000000.0,27358000000.0,19320000000.0,7608000000.0,7291000000.0,14.0,56098000000.0,2.1977483734191097,0.3443973047167457,Medium Debt
LNT,2013,7631000000.0,3481400000.0,2977800000.0,376200000.0,533900000.0,11.0,3276800000.0,2.19193427931292,0.90875244140625,Medium Debt
AWK,2013,10343161000.0,4727804000.0,5588610000.0,369000000.0,948000000.0,13.0,2879000000.0,2.1877304981340173,1.9411635984716915,Medium Debt
LNT,2015,8571100000.0,3924100000.0,3522200000.0,388400000.0,577000000.0,12.0,3253600000.0,2.1842205856119876,1.0825547086304401,Medium Debt
EXPE,2015,10621281000.0,4864394000.0,3183140000.0,764465000.0,413566000.0,11.0,6672317000.0,2.1834746527522237,0.47706666215049437,Medium Debt
LOW,2014,21753000000.0,9968000000.0,10806000000.0,2698000000.0,4792000000.0,5.0,56223000000.0,2.182283306581059,0.19219892214929832,Medium Debt
IVZ,2015,17187900000.0,7885300000.0,2072800000.0,968100000.0,1358400000.0,19.0,5122900000.0,2.1797395153006227,0.40461457377657184,Medium Debt
PEP,2013,53069000000.0,24409000000.0,24333000000.0,6740000000.0,9705000000.0,10.0,66415000000.0,2.174157073210701,0.366378077241587,Medium Debt
DD,2013,35270000000.0,16229000000.0,10741000000.0,4848000000.0,2755000000.0,17.0,28998000000.0,2.1732700720931666,0.37040485550727636,Medium Debt
CF,2015,8703700000.0,4035200000.0,5592700000.0,664900000.0,1193100000.0,15.0,4308300000.0,2.156943893735131,1.2981222291855257,Medium Debt
VNO,2015,14445698000.0,6697595000.0,11091010000.0,760434000.0,760248000.0,30.0,2502267000.0,2.156848540408908,4.432384713541761,Medium Debt
NFX,2013,6365000000.0,2956000000.0,3694000000.0,147000000.0,450000000.0,8.0,1857000000.0,2.1532476319350473,1.9892299407646743,Medium Debt
SCG,2015,11703000000.0,5443000000.0,5882000000.0,746000000.0,1308000000.0,17.0,4380000000.0,2.1501010472166087,1.3429223744292238,Medium Debt
CCI,2014,14427051000.0,6716225000.0,11807526000.0,390513000.0,940682000.0,11.0,3538756000.0,2.1480892912313094,3.336631855940336,Medium Debt
VNO,2014,14412554000.0,6745426000.0,9530337000.0,864852000.0,689893000.0,37.0,2312512000.0,2.1366410364593724,4.121205425096172,Medium Debt
MON,2015,14930000000.0,6990000000.0,8429000000.0,2314000000.0,3523000000.0,15.0,15001000000.0,2.135908440629471,0.5618958736084261,Medium Debt
WHR,2013,10510000000.0,4924000000.0,1846000000.0,827000000.0,1249000000.0,4.0,18769000000.0,2.1344435418359056,0.09835366828280676,Medium Debt
TSO,2015,11119000000.0,5213000000.0,4067000000.0,1540000000.0,2827000000.0,5.0,28711000000.0,2.132936888547861,0.14165302497300686,Medium Debt
HOG,2013,6395554000.0,3009486000.0,3416713000.0,733993000.0,1153702000.0,12.0,5899872000.0,2.125131667002272,0.5791164621876542,Medium Debt
EMN,2013,8049000000.0,3796000000.0,4254000000.0,1165000000.0,1862000000.0,12.0,9350000000.0,2.1203898840885143,0.45497326203208555,Medium Debt
NWL,2012,4225300000.0,1996700000.0,1706500000.0,401300000.0,637700000.0,7.0,5508500000.0,2.1161416336955976,0.30979395479713173,Medium Debt
RHT,2016,2820667000.0,1334432000.0,723942000.0,199365000.0,288048000.0,10.0,2052230000.0,2.1137585129853003,0.35275870638281287,Medium Debt
JBHT,2012,1672781000.0,791860000.0,585347000.0,310354000.0,530200000.0,6.0,5054980000.0,2.112470638749274,0.11579610601822361,Medium Debt
TSO,2013,9087000000.0,4302000000.0,2823000000.0,412000000.0,755000000.0,1.0,37601000000.0,2.112273361227336,0.07507779048429564,Medium Debt
HRS,2013,3297200000.0,1561300000.0,1577100000.0,113000000.0,813000000.0,2.0,5112000000.0,2.11182988535195,0.3085093896713615,Medium Debt
COST,2015,22400000000.0,10617000000.0,4852000000.0,2377000000.0,3624000000.0,2.0,116199000000.0,2.1098238673824996,0.04175595314933864,Medium Debt
CCI,2015,14947024000.0,7089221000.0,12143019000.0,1520992000.0,946180000.0,42.0,3663851000.0,2.108415579088309,3.3142775183816156,Medium Debt
TGT,2015,27305000000.0,12957000000.0,11945000000.0,3363000000.0,4910000000.0,5.0,73785000000.0,2.1073550976306246,0.16188927288744326,Medium Debt
AJG,2014,6780600000.0,3229400000.0,4748300000.0,303400000.0,291500000.0,7.0,4626500000.0,2.09964699324952,1.0263265967794228,Medium Debt
WY,2012,8522000000.0,4070000000.0,3882000000.0,385000000.0,618000000.0,6.0,5989000000.0,2.093857493857494,0.6481883452997161,Medium Debt
APC,2014,41242000000.0,19725000000.0,15092000000.0,-1750000000.0,5403000000.0,9.0,18470000000.0,2.09084917617237,0.8171088251218191,Medium Debt
AVY,2013,3118400000.0,1492200000.0,950600000.0,213200000.0,463500000.0,3.0,6140000000.0,2.08980029486664,0.15482084690553746,Medium Debt
BBY,2016,9141000000.0,4378000000.0,1339000000.0,897000000.0,1375000000.0,2.0,39528000000.0,2.0879396984924625,0.03387472171625177,Medium Debt
ORLY,2013,4100887000.0,1966321000.0,1396141000.0,670292000.0,1103485000.0,10.0,6649237000.0,2.085563343930111,0.20997010634453248,Medium Debt
HAS,2014,3052436000.0,1465664000.0,1545853000.0,415930000.0,635375000.0,10.0,4277207000.0,2.0826301253220385,0.3614164570477884,Medium Debt
CHRW,2014,2167323000.0,1047015000.0,500000000.0,449711000.0,748418000.0,3.0,13470067000.0,2.070001862437501,0.037119340237877066,Medium Debt
PX,2013,13646000000.0,6609000000.0,8026000000.0,1755000000.0,2625000000.0,15.0,11925000000.0,2.0647601755182325,0.6730398322851153,Medium Debt
ES,2012,19065774000.0,9237050000.0,7200156000.0,525945000.0,1118206000.0,8.0,6273787000.0,2.0640544329629047,1.1476570690079213,Medium Debt
T,2013,186799000000.0,90988000000.0,69290000000.0,18418000000.0,30752000000.0,14.0,128752000000.0,2.0530069899327383,0.5381663974151858,Medium Debt
BBY,2015,10250000000.0,4995000000.0,1572000000.0,1233000000.0,1450000000.0,3.0,40339000000.0,2.052052052052052,0.03896973152532289,Medium Debt
DUK,2015,81429000000.0,39727000000.0,37495000000.0,2816000000.0,5367000000.0,12.0,23459000000.0,2.04971430009817,1.5983204740185004,Medium Debt
EQIX,2013,5033295000.0,2459064000.0,4087934000.0,94685000.0,460932000.0,4.0,2152766000.0,2.046833673300085,1.898921666358536,Medium Debt
ARNC,2012,26980000000.0,13199000000.0,8311000000.0,191000000.0,473000000.0,1.0,23700000000.0,2.044094249564361,0.35067510548523206,Medium Debt
ARNC,2014,25057000000.0,12306000000.0,8769000000.0,268000000.0,1017000000.0,1.0,23906000000.0,2.0361612221680483,0.3668116790763825,Medium Debt
KO,2014,61703000000.0,30320000000.0,19063000000.0,7098000000.0,9708000000.0,15.0,45998000000.0,2.0350593667546173,0.4144310622200965,Medium Debt
CINF,2012,11095000000.0,5453000000.0,931000000.0,421000000.0,566000000.0,10.0,4111000000.0,2.0346598202824135,0.2264655801508149,Medium Debt
ARNC,2015,24482000000.0,12046000000.0,9044000000.0,-322000000.0,748000000.0,1.0,22534000000.0,2.032375892412419,0.40134907251264756,Medium Debt
FCX,2013,42539000000.0,20934000000.0,20394000000.0,2680000000.0,5351000000.0,13.0,20921000000.0,2.03205311932741,0.9748099995220114,Medium Debt
NLSN,2014,10270000000.0,5056000000.0,6419000000.0,384000000.0,1089000000.0,6.0,6288000000.0,2.03125,1.0208333333333333,Medium Debt
MAC,2012,6233680000.0,3077529000.0,4986761000.0,337426000.0,161951000.0,42.0,797517000.0,2.0255471191335648,6.252858559754839,Medium Debt
RRC,2013,4884634000.0,2414452000.0,3140516000.0,115722000.0,307950000.0,6.0,1832253000.0,2.0230818421737107,1.7140187517771837,Medium Debt
UHS,2012,5487498000.0,2713345000.0,3727431000.0,443446000.0,942581000.0,6.0,6961400000.0,2.022410714450245,0.5354427270376648,Medium Debt
HRB,2014,3136980000.0,1556549000.0,505837000.0,475157000.0,818490000.0,16.0,3024295000.0,2.015342915642232,0.1672578237242068,Medium Debt
CTL,2013,34596000000.0,17191000000.0,20181000000.0,-239000000.0,1453000000.0,1.0,18095000000.0,2.012448374149264,1.1152804642166345,Medium Debt
CRM,2014,6114420000.0,3038510000.0,1301930000.0,-232175000.0,-286074000.0,6.0,4071003000.0,2.012308664444086,0.3198057088142652,Medium Debt
BXP,2012,10254380000.0,5097065000.0,8912369000.0,289650000.0,640321000.0,16.0,1847186000.0,2.0118205280882235,4.82483572309448,Medium Debt
ITW,2015,10501000000.0,5224000000.0,6896000000.0,1899000000.0,2867000000.0,14.0,13405000000.0,2.010145482388974,0.5144349123461395,Medium Debt
MAA,2012,1837016000.0,914052000.0,1695271000.0,109825000.0,123904000.0,23.0,475888000.0,2.0097499923417925,3.5623318932185724,Medium Debt
AJG,2015,7272200000.0,3638300000.0,4948800000.0,356800000.0,293500000.0,7.0,5392400000.0,1.9987906439820795,0.9177360729916179,Medium Debt
AMGN,2013,44029000000.0,22096000000.0,29623000000.0,5081000000.0,5867000000.0,27.0,18676000000.0,1.9926230992034757,1.586153351895481,Medium Debt
FLS,2015,3314180000.0,1666477000.0,1560562000.0,267669000.0,525568000.0,6.0,4561030000.0,1.9887343179653845,0.34215122461373854,Medium Debt
GD,2014,23508000000.0,11829000000.0,3392000000.0,2533000000.0,3889000000.0,8.0,30852000000.0,1.9873193000253615,0.10994424996758718,Medium Debt
PX,2012,12026000000.0,6064000000.0,6685000000.0,1692000000.0,2437000000.0,15.0,11224000000.0,1.983179419525066,0.5955987170349252,Medium Debt
CHRW,2013,1863094000.0,939724000.0,500000000.0,415904000.0,682650000.0,3.0,12752076000.0,1.9825970178477936,0.039209302077559766,Medium Debt
CSX,2015,23093000000.0,11652000000.0,10515000000.0,1968000000.0,3584000000.0,17.0,11811000000.0,1.9818915207689667,0.890271780543561,Medium Debt
ES,2014,19763572000.0,9976815000.0,8568429000.0,819546000.0,1632849000.0,11.0,7741856000.0,1.9809500326507006,1.10676677530556,Medium Debt
BAX,2013,16761000000.0,8463000000.0,8126000000.0,2012000000.0,496000000.0,21.0,9413000000.0,1.9805033676001418,0.8632741952618719,Medium Debt
TDC,2015,1681000000.0,849000000.0,570000000.0,-214000000.0,-195000000.0,8.0,2530000000.0,1.9799764428739695,0.22529644268774704,Medium Debt
GD,2015,21259000000.0,10738000000.0,2898000000.0,2965000000.0,4178000000.0,9.0,31469000000.0,1.9797913950456323,0.092090628872859,Medium Debt
CCI,2013,13668191000.0,6926717000.0,11490914000.0,90111000.0,880704000.0,3.0,2865751000.0,1.9732567390872184,4.009739157379689,Medium Debt
VNO,2013,13331992000.0,6765232000.0,9978718000.0,475971000.0,674551000.0,21.0,2299176000.0,1.970662942527322,4.3401279414886025,Medium Debt
AMG,2012,4102900000.0,2084200000.0,1630600000.0,174000000.0,343500000.0,10.0,1748600000.0,1.9685730736013818,0.9325174425254489,Medium Debt
CSX,2014,21901000000.0,11152000000.0,9514000000.0,1927000000.0,3613000000.0,15.0,12669000000.0,1.9638629842180775,0.7509669271449996,Medium Debt
TXT,2015,9744000000.0,4964000000.0,3348000000.0,697000000.0,1140000000.0,5.0,13423000000.0,1.9629331184528607,0.24942263279445728,Medium Debt
AMG,2013,4184600000.0,2134200000.0,1383700000.0,360500000.0,515100000.0,17.0,2069800000.0,1.9607347015275045,0.6685186974586916,Medium Debt
PNR,2015,7848200000.0,4008800000.0,4709300000.0,-76400000.0,177200000.0,1.0,6449000000.0,1.9577429654759528,0.7302372460846643,Medium Debt
FMC,2012,2893600000.0,1480300000.0,908800000.0,416200000.0,639100000.0,12.0,3409900000.0,1.9547389042761603,0.26651807970908237,Medium Debt
ALB,2015,6360622000.0,3254392000.0,3174674000.0,334906000.0,442435000.0,9.0,3651335000.0,1.9544732165024987,0.8694556922331147,Medium Debt
ES,2015,20228094000.0,10352215000.0,8805574000.0,878485000.0,1764164000.0,11.0,7954827000.0,1.9539870452845116,1.1069472661064785,Medium Debt
TXT,2013,8560000000.0,4384000000.0,3179000000.0,498000000.0,847000000.0,4.0,12104000000.0,1.9525547445255473,0.26264044943820225,Medium Debt
DUK,2014,79682000000.0,40875000000.0,37061000000.0,1883000000.0,5258000000.0,8.0,23925000000.0,1.9494067278287461,1.5490491118077325,Medium Debt
WDC,2016,21717000000.0,11145000000.0,13660000000.0,242000000.0,466000000.0,2.0,12994000000.0,1.9485868102288022,1.051254425119286,Medium Debt
T,2012,179953000000.0,92362000000.0,66358000000.0,7264000000.0,12997000000.0,6.0,127434000000.0,1.9483445572854636,0.5207244534425663,Medium Debt
FRT,2015,3232810000.0,1663749000.0,2627216000.0,210219000.0,300154000.0,28.0,744012000.0,1.9430875690984637,3.5311473470857995,Medium Debt
PEG,2012,20945000000.0,10780000000.0,6687000000.0,1275000000.0,2278000000.0,13.0,9781000000.0,1.9429499072356216,0.6836724261322973,Medium Debt
TGT,2014,27175000000.0,13997000000.0,12634000000.0,-1636000000.0,4535000000.0,2.0,72618000000.0,1.941487461598914,0.17397890330221158,Medium Debt
BAX,2012,13452000000.0,6938000000.0,5580000000.0,2326000000.0,2770000000.0,17.0,13936000000.0,1.9388872874027097,0.40040183696900117,Medium Debt
CINF,2015,12461000000.0,6427000000.0,856000000.0,634000000.0,881000000.0,12.0,5142000000.0,1.9388517193091646,0.16647218980941267,Medium Debt
RHT,2015,2496231000.0,1288338000.0,702939000.0,180201000.0,249994000.0,10.0,1789489000.0,1.9375590877549214,0.39281549090271023,Medium Debt
GPS,2015,4928000000.0,2545000000.0,1310000000.0,920000000.0,1524000000.0,6.0,15797000000.0,1.9363457760314342,0.0829271380641894,Medium Debt
AMG,2014,5071100000.0,2627000000.0,1894900000.0,452100000.0,708500000.0,19.0,2404200000.0,1.9303768557289684,0.7881623824972964,Medium Debt
NWL,2013,3998200000.0,2071500000.0,1661600000.0,474600000.0,615100000.0,8.0,5607000000.0,1.930098962104755,0.2963438558944177,Medium Debt
UTX,2014,59993000000.0,31213000000.0,17784000000.0,6220000000.0,9593000000.0,11.0,57900000000.0,1.9220517092237208,0.3071502590673575,Medium Debt
FRT,2013,2771134000.0,1448160000.0,2321862000.0,162681000.0,254161000.0,26.0,637413000.0,1.91355513202961,3.6426335829360244,Medium Debt
LYB,2014,15907000000.0,8314000000.0,6695000000.0,4174000000.0,5736000000.0,9.0,45608000000.0,1.9132788068318498,0.1467944220312226,Medium Debt
LUV,2014,12948000000.0,6775000000.0,2434000000.0,1136000000.0,2225000000.0,6.0,18605000000.0,1.9111439114391144,0.13082504703036818,Medium Debt
CNC,2012,1820849000.0,953056000.0,538854000.0,2000000.0,108000000.0,0.0,8110000000.0,1.910537261189269,0.06644315659679408,Medium Debt
DISCA,2015,10413000000.0,5451000000.0,7616000000.0,1034000000.0,1985000000.0,16.0,6394000000.0,1.910291689598239,1.1911166718798873,Medium Debt
CINF,2013,11592000000.0,6070000000.0,939000000.0,517000000.0,714000000.0,11.0,4531000000.0,1.9097199341021416,0.2072390200838667,Medium Debt
TGT,2012,31605000000.0,16558000000.0,14654000000.0,2999000000.0,5740000000.0,4.0,73301000000.0,1.9087450175141925,0.1999154172521521,Medium Debt
EXR,2015,3982330000.0,2089077000.0,3382430000.0,394950000.0,294656000.0,50.0,782270000.0,1.906262909409275,4.323865161644957,Medium Debt
LUV,2015,13954000000.0,7358000000.0,2541000000.0,2181000000.0,4116000000.0,11.0,19820000000.0,1.8964392497961402,0.12820383451059536,Medium Debt
PEG,2014,23102000000.0,12185000000.0,8215000000.0,1518000000.0,2623000000.0,14.0,10886000000.0,1.8959376282314322,0.7546389858533896,Medium Debt
ES,2013,18184009000.0,9611528000.0,7776833000.0,786007000.0,1529435000.0,11.0,7301204000.0,1.8918957526836524,1.065143913250472,Medium Debt
ECL,2012,11495300000.0,6077000000.0,5736100000.0,703600000.0,1289300000.0,6.0,11838700000.0,1.8916077011683397,0.48452110451316444,Medium Debt
NSC,2013,21194000000.0,11289000000.0,8903000000.0,1910000000.0,3257000000.0,17.0,11245000000.0,1.8774027814686862,0.7917296576256114,Medium Debt
ALK,2013,3809000000.0,2029000000.0,754000000.0,508000000.0,838000000.0,10.0,5156000000.0,1.8772794480039428,0.14623739332816135,Medium Debt
MMM,2015,21454000000.0,11429000000.0,8753000000.0,4833000000.0,6946000000.0,16.0,30274000000.0,1.8771546067022487,0.28912598269141837,Medium Debt
LH,2015,9277300000.0,4944400000.0,5992100000.0,436900000.0,1002900000.0,5.0,8680100000.0,1.876324731008818,0.6903261483162636,Medium Debt
EMR,2016,14175000000.0,7568000000.0,4062000000.0,1664000000.0,2504000000.0,11.0,14522000000.0,1.8730179704016914,0.27971353808015426,Medium Debt
PEG,2015,24469000000.0,13066000000.0,8834000000.0,1679000000.0,2962000000.0,16.0,10415000000.0,1.872723098117251,0.8481997119539126,Medium Debt
STZ,2014,9320800000.0,4981300000.0,6373300000.0,1943100000.0,2437700000.0,40.0,4867700000.0,1.871158131411479,1.3093041888366168,Medium Debt
BSX,2015,11813000000.0,6320000000.0,5674000000.0,-239000000.0,-327000000.0,3.0,7477000000.0,1.8691455696202532,0.7588605055503544,Medium Debt
CNC,2013,2295000000.0,1234000000.0,707000000.0,165000000.0,277000000.0,2.0,10863000000.0,1.859805510534846,0.06508331031943294,Medium Debt
RRC,2012,4371343000.0,2357392000.0,2878185000.0,13002000.0,114348000.0,1.0,1367135000.0,1.8543131562336683,2.105267585132412,Medium Debt
CINF,2014,12175000000.0,6573000000.0,871000000.0,525000000.0,721000000.0,11.0,4945000000.0,1.852274456108322,0.17613751263902933,Medium Debt
ALK,2014,3937000000.0,2127000000.0,686000000.0,605000000.0,962000000.0,11.0,5368000000.0,1.850963798777621,0.12779433681073024,Medium Debt
DISCA,2014,10368000000.0,5602000000.0,6002000000.0,1139000000.0,2061000000.0,18.0,6265000000.0,1.8507675830060693,0.9580207501995212,Medium Debt
NFX,2012,5132000000.0,2780000000.0,3045000000.0,-1184000000.0,-1354000000.0,76.0,1562000000.0,1.846043165467626,1.9494238156209986,Medium Debt
UTX,2013,58728000000.0,31866000000.0,19741000000.0,5721000000.0,8549000000.0,10.0,56600000000.0,1.8429674260967803,0.34878091872791517,Medium Debt
ROK,2015,4147900000.0,2256800000.0,1500900000.0,827600000.0,1196700000.0,13.0,6307900000.0,1.8379563984402694,0.23793972637486327,Medium Debt
HAS,2015,3056815000.0,1663902000.0,1547115000.0,451838000.0,691933000.0,10.0,4447509000.0,1.8371364419298732,0.347861016132851,Medium Debt
FRT,2014,2942469000.0,1604401000.0,2409677000.0,164535000.0,271037000.0,24.0,686090000.0,1.8339984829229101,3.5121879053768454,Medium Debt
